X Y U V
4.183240000000000123e+02 1.916589999999999918e+02 3.581910000000000149e+00 7.800510000000000499e-01
4.116539999999999964e+02 1.983439999999999941e+02 3.633849999999999802e+00 1.011549999999999949e+00
4.133220000000000027e+02 1.966709999999999923e+02 3.633849999999999802e+00 1.011549999999999949e+00
4.116569999999999823e+02 1.933369999999999891e+02 3.341930000000000067e+00 7.783579999999999943e-01
4.133240000000000123e+02 1.916659999999999968e+02 3.341930000000000067e+00 7.783579999999999943e-01
4.333220000000000027e+02 1.833209999999999980e+02 3.859869999999999912e+00 5.760509999999999797e-01
4.316560000000000059e+02 1.816550000000000011e+02 3.859869999999999912e+00 5.760509999999999797e-01
4.383229999999999791e+02 1.883230000000000075e+02 4.151989999999999625e+00 6.269470000000000320e-01
4.366560000000000059e+02 1.866560000000000059e+02 4.151989999999999625e+00 6.269470000000000320e-01
4.333229999999999791e+02 1.883199999999999932e+02 4.313209999999999766e+00 3.800239999999999729e-01
4.316560000000000059e+02 1.866529999999999916e+02 4.313209999999999766e+00 3.800239999999999729e-01
4.216569999999999823e+02 1.933240000000000123e+02 3.921380000000000088e+00 5.387459999999999471e-01
4.233240000000000123e+02 1.916550000000000011e+02 3.921380000000000088e+00 5.387459999999999471e-01
4.266569999999999823e+02 1.983220000000000027e+02 3.937730000000000175e+00 4.022339999999999804e-01
4.283240000000000123e+02 1.966539999999999964e+02 3.937730000000000175e+00 4.022339999999999804e-01
4.266569999999999823e+02 1.933199999999999932e+02 3.857600000000000140e+00 2.384000000000000008e-01
4.283240000000000123e+02 1.916529999999999916e+02 3.857600000000000140e+00 2.384000000000000008e-01
4.383249999999999886e+02 1.933220000000000027e+02 3.722269999999999968e+00 8.090810000000000501e-01
4.366580000000000155e+02 1.916550000000000011e+02 3.722269999999999968e+00 8.090810000000000501e-01
4.333249999999999886e+02 1.983199999999999932e+02 3.659819999999999851e+00 1.903759999999999897e-01
4.316580000000000155e+02 1.966529999999999916e+02 3.659819999999999851e+00 1.903759999999999897e-01
4.333249999999999886e+02 1.933199999999999932e+02 3.659219999999999917e+00 3.430639999999999801e-01
4.316569999999999823e+02 1.916529999999999916e+02 3.659219999999999917e+00 3.430639999999999801e-01
4.533220000000000027e+02 1.833400000000000034e+02 4.414539999999999687e+00 2.964539999999999953e-01
4.516539999999999964e+02 1.816719999999999970e+02 4.414539999999999687e+00 2.964539999999999953e-01
4.583249999999999886e+02 1.883420000000000130e+02 4.071990000000000443e+00 5.908090000000000286e-01
4.566569999999999823e+02 1.866750000000000114e+02 4.071990000000000443e+00 5.908090000000000286e-01
4.533240000000000123e+02 1.883369999999999891e+02 3.943280000000000118e+00 8.334599999999999786e-01
4.516560000000000059e+02 1.866699999999999875e+02 3.943280000000000118e+00 8.334599999999999786e-01
4.433260000000000218e+02 1.933249999999999886e+02 3.788860000000000117e+00 1.222930000000000073e+00
4.416580000000000155e+02 1.916579999999999870e+02 3.788860000000000117e+00 1.222930000000000073e+00
4.483290000000000077e+02 1.983230000000000075e+02 4.393119999999999692e+00 1.247610000000000108e+00
4.466610000000000014e+02 1.966570000000000107e+02 4.393119999999999692e+00 1.247610000000000108e+00
4.483260000000000218e+02 1.933280000000000030e+02 3.911160000000000192e+00 1.388039999999999941e+00
4.466580000000000155e+02 1.916620000000000061e+02 3.911160000000000192e+00 1.388039999999999941e+00
4.583279999999999745e+02 1.933360000000000127e+02 4.172839999999999883e+00 1.118470000000000075e+00
4.566600000000000250e+02 1.916699999999999875e+02 4.172839999999999883e+00 1.118470000000000075e+00
4.533299999999999841e+02 1.983269999999999982e+02 4.832699999999999996e+00 1.308159999999999989e+00
4.516619999999999777e+02 1.966610000000000014e+02 4.832699999999999996e+00 1.308159999999999989e+00
4.533269999999999982e+02 1.933319999999999936e+02 4.168470000000000120e+00 1.311579999999999968e+00
4.516589999999999918e+02 1.916659999999999968e+02 4.168470000000000120e+00 1.311579999999999968e+00
4.716569999999999823e+02 1.816899999999999977e+02 4.351670000000000371e+00 1.214250000000000052e+00
4.733249999999999886e+02 1.833569999999999993e+02 4.351670000000000371e+00 1.214250000000000052e+00
4.766589999999999918e+02 1.866889999999999930e+02 3.323230000000000128e+00 1.493149999999999977e+00
4.783260000000000218e+02 1.883540000000000134e+02 3.323230000000000128e+00 1.493149999999999977e+00
4.716589999999999918e+02 1.866870000000000118e+02 3.379519999999999857e+00 1.505800000000000027e+00
4.733260000000000218e+02 1.883530000000000086e+02 3.379519999999999857e+00 1.505800000000000027e+00
4.633279999999999745e+02 1.933400000000000034e+02 3.804800000000000182e+00 1.147899999999999920e+00
4.616600000000000250e+02 1.916740000000000066e+02 3.804800000000000182e+00 1.147899999999999920e+00
4.666630000000000109e+02 1.966709999999999923e+02 4.240039999999999587e+00 1.542159999999999975e+00
4.683299999999999841e+02 1.983369999999999891e+02 4.240039999999999587e+00 1.542159999999999975e+00
4.666610000000000014e+02 1.916779999999999973e+02 3.483359999999999790e+00 1.358440000000000092e+00
4.683279999999999745e+02 1.933439999999999941e+02 3.483359999999999790e+00 1.358440000000000092e+00
4.766600000000000250e+02 1.916829999999999927e+02 3.541970000000000063e+00 1.572370000000000045e+00
4.783269999999999982e+02 1.933480000000000132e+02 3.541970000000000063e+00 1.572370000000000045e+00
4.716630000000000109e+02 1.966740000000000066e+02 4.042220000000000368e+00 1.511120000000000019e+00
4.733299999999999841e+02 1.983389999999999986e+02 4.042220000000000368e+00 1.511120000000000019e+00
4.716610000000000014e+02 1.916810000000000116e+02 3.469230000000000036e+00 1.503870000000000040e+00
4.733279999999999745e+02 1.933470000000000084e+02 3.469230000000000036e+00 1.503870000000000040e+00
4.933260000000000218e+02 1.816889999999999930e+02 4.194499999999999673e+00 8.245780000000000332e-01
4.916589999999999918e+02 1.833559999999999945e+02 4.194499999999999673e+00 8.245780000000000332e-01
4.983260000000000218e+02 1.866850000000000023e+02 3.708429999999999893e+00 1.040729999999999933e+00
4.966589999999999918e+02 1.883509999999999991e+02 3.708429999999999893e+00 1.040729999999999933e+00
4.933260000000000218e+02 1.866870000000000118e+02 3.635440000000000005e+00 1.070240000000000080e+00
4.916589999999999918e+02 1.883530000000000086e+02 3.635440000000000005e+00 1.070240000000000080e+00
4.866600000000000250e+02 1.966790000000000020e+02 4.030499999999999972e+00 1.572829999999999950e+00
4.883269999999999982e+02 1.983429999999999893e+02 4.030499999999999972e+00 1.572829999999999950e+00
4.816600000000000250e+02 1.916850000000000023e+02 3.585929999999999840e+00 1.521689999999999987e+00
4.833269999999999982e+02 1.933489999999999895e+02 3.585929999999999840e+00 1.521689999999999987e+00
4.866600000000000250e+02 1.916850000000000023e+02 3.672369999999999912e+00 1.211619999999999919e+00
4.883260000000000218e+02 1.933489999999999895e+02 3.672369999999999912e+00 1.211619999999999919e+00
4.916600000000000250e+02 1.966790000000000020e+02 3.782210000000000072e+00 1.493100000000000094e+00
4.933260000000000218e+02 1.983429999999999893e+02 3.782210000000000072e+00 1.493100000000000094e+00
4.983260000000000218e+02 1.916819999999999879e+02 3.586650000000000116e+00 9.969580000000000108e-01
4.966589999999999918e+02 1.933480000000000132e+02 3.586650000000000116e+00 9.969580000000000108e-01
4.933260000000000218e+02 1.916829999999999927e+02 3.696299999999999919e+00 9.124719999999999498e-01
4.916589999999999918e+02 1.933489999999999895e+02 3.696299999999999919e+00 9.124719999999999498e-01
1.167180000000000035e+02 2.082930000000000064e+02 1.142560000000000020e+00 4.053780000000000161e-01
1.183930000000000007e+02 2.066239999999999952e+02 1.142560000000000020e+00 4.053780000000000161e-01
1.117049999999999983e+02 2.033100000000000023e+02 1.769090000000000051e+00 4.784349999999999992e-01
1.133769999999999953e+02 2.016430000000000007e+02 1.769090000000000051e+00 4.784349999999999992e-01
1.117030000000000030e+02 2.083050000000000068e+02 1.591869999999999896e+00 6.234150000000000524e-01
1.133750000000000000e+02 2.066370000000000005e+02 1.591869999999999896e+00 6.234150000000000524e-01
1.100160000000000053e+02 2.100910000000000082e+02 3.112839999999999829e+00 2.483640000000000014e-01
1.167120000000000033e+02 2.132899999999999920e+02 2.378289999999999793e+00 6.431069999999999842e-01
1.183859999999999957e+02 2.116189999999999998e+02 2.378289999999999793e+00 6.431069999999999842e-01
1.130739999999999981e+02 2.166330000000000098e+02 3.886120000000000019e+00 3.227829999999999866e-01
1.142720000000000056e+02 2.182969999999999970e+02 3.886120000000000019e+00 3.227829999999999866e-01
1.117019999999999982e+02 2.100869999999999891e+02 2.479830000000000201e+00 4.985120000000000107e-01
1.121710000000000065e+02 2.117520000000000095e+02 2.479830000000000201e+00 4.985120000000000107e-01
1.138409999999999940e+02 2.132980000000000018e+02 2.479830000000000201e+00 4.985120000000000107e-01
4.316580000000000155e+02 2.033199999999999932e+02 3.135229999999999961e+00 9.114440000000000042e-02
4.333260000000000218e+02 2.016519999999999868e+02 3.135229999999999961e+00 9.114440000000000042e-02
4.366600000000000250e+02 2.083170000000000073e+02 2.716320000000000068e+00 -2.863080000000000069e-01
4.383279999999999745e+02 2.066500000000000057e+02 2.716320000000000068e+00 -2.863080000000000069e-01
4.316560000000000059e+02 2.083220000000000027e+02 3.091889999999999805e+00 4.210039999999999893e-01
4.333249999999999886e+02 2.066529999999999916e+02 3.091889999999999805e+00 4.210039999999999893e-01
4.216419999999999959e+02 2.133460000000000036e+02 2.811690000000000023e+00 6.917060000000000430e-01
4.233129999999999882e+02 2.116730000000000018e+02 2.811690000000000023e+00 6.917060000000000430e-01
4.283109999999999786e+02 2.166680000000000064e+02 2.301410000000000178e+00 3.449079999999999924e-01
4.266390000000000100e+02 2.183389999999999986e+02 2.301410000000000178e+00 3.449079999999999924e-01
4.283170000000000073e+02 2.116630000000000109e+02 3.184169999999999945e+00 6.757159999999999833e-01
4.266469999999999914e+02 2.133340000000000032e+02 3.184169999999999945e+00 6.757159999999999833e-01
4.383260000000000218e+02 2.116500000000000057e+02 3.038289999999999935e+00 -7.079589999999999494e-02
4.366569999999999823e+02 2.133189999999999884e+02 3.038289999999999935e+00 -7.079589999999999494e-02
4.333170000000000073e+02 2.166589999999999918e+02 2.583819999999999784e+00 1.585870000000000057e-01
4.316460000000000150e+02 2.183300000000000125e+02 2.583819999999999784e+00 1.585870000000000057e-01
4.333220000000000027e+02 2.116550000000000011e+02 3.445240000000000080e+00 4.578030000000000155e-01
4.316519999999999868e+02 2.133249999999999886e+02 3.445240000000000080e+00 4.578030000000000155e-01
4.533319999999999936e+02 2.033209999999999980e+02 4.616130000000000067e+00 1.149799999999999933e+00
4.516639999999999873e+02 2.016550000000000011e+02 4.616130000000000067e+00 1.149799999999999933e+00
4.583340000000000032e+02 2.083180000000000121e+02 3.969460000000000210e+00 1.081569999999999920e+00
4.566669999999999732e+02 2.066519999999999868e+02 3.969460000000000210e+00 1.081569999999999920e+00
4.533330000000000268e+02 2.083160000000000025e+02 3.809169999999999945e+00 6.884409999999999696e-01
4.516659999999999968e+02 2.066500000000000057e+02 3.809169999999999945e+00 6.884409999999999696e-01
4.433299999999999841e+02 2.116479999999999961e+02 2.627559999999999896e+00 -4.633619999999999961e-01
4.416610000000000014e+02 2.133160000000000025e+02 2.627559999999999896e+00 -4.633619999999999961e-01
4.483310000000000173e+02 2.166479999999999961e+02 2.551629999999999843e+00 -2.094989999999999908e-01
4.466630000000000109e+02 2.183170000000000073e+02 2.551629999999999843e+00 -2.094989999999999908e-01
4.466650000000000205e+02 2.133139999999999930e+02 2.942390000000000061e+00 -2.689099999999999824e-01
4.483319999999999936e+02 2.116469999999999914e+02 2.942390000000000061e+00 -2.689099999999999824e-01
4.583349999999999795e+02 2.133160000000000025e+02 3.904420000000000002e+00 8.924170000000000158e-01
4.566680000000000064e+02 2.116490000000000009e+02 3.904420000000000002e+00 8.924170000000000158e-01
4.533340000000000032e+02 2.166479999999999961e+02 3.041319999999999801e+00 3.535329999999999862e-01
4.516659999999999968e+02 2.183160000000000025e+02 3.041319999999999801e+00 3.535329999999999862e-01
4.533340000000000032e+02 2.133139999999999930e+02 3.555260000000000087e+00 2.077930000000000055e-01
4.516669999999999732e+02 2.116479999999999961e+02 3.555260000000000087e+00 2.077930000000000055e-01
4.766659999999999968e+02 2.066630000000000109e+02 3.509659999999999780e+00 1.802750000000000075e+00
4.783319999999999936e+02 2.083290000000000077e+02 3.509659999999999780e+00 1.802750000000000075e+00
4.716650000000000205e+02 2.016670000000000016e+02 3.954470000000000152e+00 1.553309999999999969e+00
4.733319999999999936e+02 2.033319999999999936e+02 3.954470000000000152e+00 1.553309999999999969e+00
4.716669999999999732e+02 2.066610000000000014e+02 3.650630000000000042e+00 1.781199999999999894e+00
4.733340000000000032e+02 2.083269999999999982e+02 3.650630000000000042e+00 1.781199999999999894e+00
4.633360000000000127e+02 2.133180000000000121e+02 3.821060000000000123e+00 1.560470000000000024e+00
4.616689999999999827e+02 2.116510000000000105e+02 3.821060000000000123e+00 1.560470000000000024e+00
4.683369999999999891e+02 2.183199999999999932e+02 3.534180000000000099e+00 1.962639999999999940e+00
4.666700000000000159e+02 2.166519999999999868e+02 3.534180000000000099e+00 1.962639999999999940e+00
4.683360000000000127e+02 2.133199999999999932e+02 3.610679999999999890e+00 1.959870000000000001e+00
4.666689999999999827e+02 2.116539999999999964e+02 3.610679999999999890e+00 1.959870000000000001e+00
4.766669999999999732e+02 2.116589999999999918e+02 3.729750000000000121e+00 2.075549999999999784e+00
4.783340000000000032e+02 2.133259999999999934e+02 3.729750000000000121e+00 2.075549999999999784e+00
4.733369999999999891e+02 2.183230000000000075e+02 3.770230000000000192e+00 1.958320000000000061e+00
4.716700000000000159e+02 2.166550000000000011e+02 3.770230000000000192e+00 1.958320000000000061e+00
4.733349999999999795e+02 2.133230000000000075e+02 3.547590000000000021e+00 2.091709999999999958e+00
4.716680000000000064e+02 2.116560000000000059e+02 3.547590000000000021e+00 2.091709999999999958e+00
4.916600000000000250e+02 2.016730000000000018e+02 3.485679999999999890e+00 1.455859999999999932e+00
4.933260000000000218e+02 2.033389999999999986e+02 3.485679999999999890e+00 1.455859999999999932e+00
4.966589999999999918e+02 2.066709999999999923e+02 3.185929999999999929e+00 1.018939999999999957e+00
4.983260000000000218e+02 2.083369999999999891e+02 3.185929999999999929e+00 1.018939999999999957e+00
4.916600000000000250e+02 2.066690000000000111e+02 3.266840000000000188e+00 1.114379999999999926e+00
4.933269999999999982e+02 2.083350000000000080e+02 3.266840000000000188e+00 1.114379999999999926e+00
4.816650000000000205e+02 2.116620000000000061e+02 4.007290000000000241e+00 1.935880000000000045e+00
4.833319999999999936e+02 2.133280000000000030e+02 4.007290000000000241e+00 1.935880000000000045e+00
4.883310000000000173e+02 2.183309999999999889e+02 3.625770000000000159e+00 1.687329999999999997e+00
4.866650000000000205e+02 2.166630000000000109e+02 3.625770000000000159e+00 1.687329999999999997e+00
4.866630000000000109e+02 2.116639999999999873e+02 3.896590000000000220e+00 1.791420000000000012e+00
4.883299999999999841e+02 2.133309999999999889e+02 3.896590000000000220e+00 1.791420000000000012e+00
4.966600000000000250e+02 2.116690000000000111e+02 3.120950000000000113e+00 1.791390000000000038e+00
4.983269999999999982e+02 2.133360000000000127e+02 3.120950000000000113e+00 1.791390000000000038e+00
4.933299999999999841e+02 2.183340000000000032e+02 3.334589999999999943e+00 1.750510000000000010e+00
4.916630000000000109e+02 2.166659999999999968e+02 3.334589999999999943e+00 1.750510000000000010e+00
4.916610000000000014e+02 2.116659999999999968e+02 3.519299999999999873e+00 1.779009999999999980e+00
4.933279999999999745e+02 2.133329999999999984e+02 3.519299999999999873e+00 1.779009999999999980e+00
1.138900000000000006e+02 2.216330000000000098e+02 3.597480000000000011e+00 2.930889999999999884e-01
1.146509999999999962e+02 2.232990000000000066e+02 3.597480000000000011e+00 2.930889999999999884e-01
1.183619999999999948e+02 2.266260000000000048e+02 3.568499999999999783e+00 3.138299999999999979e-01
1.166910000000000025e+02 2.282990000000000066e+02 3.568499999999999783e+00 3.138299999999999979e-01
1.146110000000000042e+02 2.266349999999999909e+02 3.980949999999999989e+00 2.921679999999999833e-01
1.149860000000000042e+02 2.283019999999999925e+02 3.980949999999999989e+00 2.921679999999999833e-01
1.166880000000000024e+02 2.302199999999999989e+02 3.813429999999999875e+00 2.976860000000000062e-01
1.172259999999999991e+02 2.318880000000000052e+02 3.813429999999999875e+00 2.976860000000000062e-01
1.188930000000000007e+02 2.333000000000000114e+02 3.813429999999999875e+00 2.976860000000000062e-01
1.149839999999999947e+02 2.302239999999999895e+02 4.137059999999999960e+00 2.976809999999999734e-01
1.333950000000000102e+02 2.215600000000000023e+02 3.616629999999999789e+00 4.656020000000000159e-01
1.317210000000000036e+02 2.232400000000000091e+02 3.616629999999999789e+00 4.656020000000000159e-01
1.360500000000000114e+02 2.282410000000000139e+02 3.452059999999999906e+00 6.678910000000000124e-01
1.373300000000000125e+02 2.265620000000000118e+02 3.452059999999999906e+00 6.678910000000000124e-01
1.333799999999999955e+02 2.265780000000000030e+02 3.966070000000000206e+00 5.921359999999999957e-01
1.317079999999999984e+02 2.282560000000000002e+02 3.966070000000000206e+00 5.921359999999999957e-01
1.233599999999999994e+02 2.316220000000000141e+02 3.934849999999999959e+00 6.954179999999999806e-01
1.216899999999999977e+02 2.332949999999999875e+02 3.934849999999999959e+00 6.954179999999999806e-01
1.283569999999999993e+02 2.366210000000000093e+02 4.108159999999999812e+00 5.702890000000000459e-01
1.266869999999999976e+02 2.382940000000000111e+02 4.108159999999999812e+00 5.702890000000000459e-01
1.283650000000000091e+02 2.316090000000000089e+02 3.611790000000000056e+00 7.298090000000000410e-01
1.266940000000000026e+02 2.332839999999999918e+02 3.611790000000000056e+00 7.298090000000000410e-01
1.358650000000000091e+02 2.332599999999999909e+02 4.007979999999999876e+00 7.771000000000000130e-01
1.368739999999999952e+02 2.315840000000000032e+02 4.007979999999999876e+00 7.771000000000000130e-01
1.333590000000000089e+02 2.366100000000000136e+02 4.120199999999999640e+00 8.248490000000000544e-01
1.316889999999999930e+02 2.382849999999999966e+02 4.120199999999999640e+00 8.248490000000000544e-01
1.333679999999999950e+02 2.315949999999999989e+02 4.115289999999999893e+00 8.688139999999999752e-01
1.316980000000000075e+02 2.332709999999999866e+02 4.115289999999999893e+00 8.688139999999999752e-01
4.533330000000000268e+02 2.216519999999999868e+02 2.026390000000000136e+00 2.382950000000000068e-01
4.516639999999999873e+02 2.233220000000000027e+02 2.026390000000000136e+00 2.382950000000000068e-01
4.583340000000000032e+02 2.266610000000000014e+02 2.056420000000000137e+00 9.663739999999999553e-01
4.566659999999999968e+02 2.283309999999999889e+02 2.056420000000000137e+00 9.663739999999999553e-01
4.533310000000000173e+02 2.266610000000000014e+02 1.942430000000000101e+00 7.016609999999999792e-01
4.516610000000000014e+02 2.283319999999999936e+02 1.942430000000000101e+00 7.016609999999999792e-01
4.466449999999999818e+02 2.383689999999999998e+02 2.135400000000000187e+00 7.284019999999999939e-01
4.483159999999999741e+02 2.366939999999999884e+02 2.135400000000000187e+00 7.284019999999999939e-01
4.433129999999999882e+02 2.316779999999999973e+02 2.076960000000000139e+00 8.414620000000000433e-01
4.416410000000000196e+02 2.333509999999999991e+02 2.076960000000000139e+00 8.414620000000000433e-01
4.483210000000000264e+02 2.316759999999999877e+02 2.188899999999999846e+00 8.973919999999999675e-01
4.466499999999999773e+02 2.333489999999999895e+02 2.188899999999999846e+00 8.973919999999999675e-01
4.516530000000000200e+02 2.383660000000000139e+02 2.278719999999999857e+00 1.017930000000000001e+00
4.533229999999999791e+02 2.366910000000000025e+02 2.278719999999999857e+00 1.017930000000000001e+00
4.566630000000000109e+02 2.333449999999999989e+02 1.890200000000000102e+00 6.799039999999999528e-01
4.583319999999999936e+02 2.316719999999999970e+02 1.890200000000000102e+00 6.799039999999999528e-01
4.533269999999999982e+02 2.316740000000000066e+02 2.114230000000000054e+00 7.249250000000000416e-01
4.516580000000000155e+02 2.333470000000000084e+02 2.114230000000000054e+00 7.249250000000000416e-01
4.733380000000000223e+02 2.233259999999999934e+02 3.433469999999999800e+00 1.585120000000000084e+00
4.716709999999999923e+02 2.216570000000000107e+02 3.433469999999999800e+00 1.585120000000000084e+00
4.783380000000000223e+02 2.283350000000000080e+02 3.063369999999999926e+00 9.493840000000000057e-01
4.766709999999999923e+02 2.266649999999999920e+02 3.063369999999999926e+00 9.493840000000000057e-01
4.733389999999999986e+02 2.283329999999999984e+02 2.891999999999999904e+00 7.664360000000000062e-01
4.716720000000000255e+02 2.266630000000000109e+02 2.891999999999999904e+00 7.664360000000000062e-01
4.666680000000000064e+02 2.383549999999999898e+02 2.124919999999999920e+00 6.380080000000000195e-01
4.683360000000000127e+02 2.366829999999999927e+02 2.124919999999999920e+00 6.380080000000000195e-01
4.616669999999999732e+02 2.333429999999999893e+02 1.859680000000000000e+00 6.924940000000000540e-01
4.633349999999999795e+02 2.316719999999999970e+02 1.859680000000000000e+00 6.924940000000000540e-01
4.666700000000000159e+02 2.333420000000000130e+02 2.044130000000000003e+00 5.136610000000000342e-01
4.683380000000000223e+02 2.316719999999999970e+02 2.044130000000000003e+00 5.136610000000000342e-01
4.783389999999999986e+02 2.333420000000000130e+02 2.584970000000000212e+00 5.460249999999999826e-01
4.766720000000000255e+02 2.316730000000000018e+02 2.584970000000000212e+00 5.460249999999999826e-01
4.716709999999999923e+02 2.383520000000000039e+02 1.872549999999999937e+00 4.046879999999999922e-01
4.733380000000000223e+02 2.366810000000000116e+02 1.872549999999999937e+00 4.046879999999999922e-01
4.733389999999999986e+02 2.333420000000000130e+02 2.287360000000000060e+00 3.740589999999999749e-01
4.716720000000000255e+02 2.316719999999999970e+02 2.287360000000000060e+00 3.740589999999999749e-01
4.933319999999999936e+02 2.233360000000000127e+02 3.016039999999999832e+00 1.506119999999999903e+00
4.916650000000000205e+02 2.216670000000000016e+02 3.016039999999999832e+00 1.506119999999999903e+00
4.983340000000000032e+02 2.283410000000000082e+02 3.066450000000000120e+00 1.154120000000000035e+00
4.966669999999999732e+02 2.266730000000000018e+02 3.066450000000000120e+00 1.154120000000000035e+00
4.933349999999999795e+02 2.283389999999999986e+02 3.190990000000000215e+00 1.390279999999999960e+00
4.916680000000000064e+02 2.266709999999999923e+02 3.190990000000000215e+00 1.390279999999999960e+00
4.866700000000000159e+02 2.383449999999999989e+02 2.715990000000000126e+00 6.938029999999999475e-01
4.883369999999999891e+02 2.366769999999999925e+02 2.715990000000000126e+00 6.938029999999999475e-01
4.833380000000000223e+02 2.333420000000000130e+02 2.905660000000000132e+00 9.482080000000000508e-01
4.816720000000000255e+02 2.316730000000000018e+02 2.905660000000000132e+00 9.482080000000000508e-01
4.883369999999999891e+02 2.333420000000000130e+02 3.059509999999999952e+00 1.156930000000000014e+00
4.866700000000000159e+02 2.316740000000000066e+02 3.059509999999999952e+00 1.156930000000000014e+00
4.916689999999999827e+02 2.383429999999999893e+02 2.689989999999999881e+00 6.400379999999999958e-01
4.933360000000000127e+02 2.366759999999999877e+02 2.689989999999999881e+00 6.400379999999999958e-01
4.983349999999999795e+02 2.333420000000000130e+02 3.364489999999999981e+00 1.011540000000000106e+00
4.966680000000000064e+02 2.316750000000000114e+02 3.364489999999999981e+00 1.011540000000000106e+00
4.933360000000000127e+02 2.333420000000000130e+02 3.211869999999999781e+00 9.126049999999999995e-01
4.916689999999999827e+02 2.316750000000000114e+02 3.211869999999999781e+00 9.126049999999999995e-01
1.197590000000000003e+02 2.463650000000000091e+02 3.779850000000000154e+00 1.764020000000000032e-01
1.333520000000000039e+02 2.416229999999999905e+02 4.312269999999999825e+00 7.725859999999999950e-01
1.316829999999999927e+02 2.432959999999999923e+02 4.312269999999999825e+00 7.725859999999999950e-01
1.365130000000000052e+02 2.483000000000000114e+02 4.056449999999999889e+00 7.783980000000000343e-01
1.357350000000000136e+02 2.466310000000000002e+02 4.056449999999999889e+00 7.783980000000000343e-01
1.333470000000000084e+02 2.466339999999999861e+02 4.162869999999999848e+00 6.905160000000000187e-01
1.316779999999999973e+02 2.483050000000000068e+02 4.162869999999999848e+00 6.905160000000000187e-01
1.225499999999999972e+02 2.516510000000000105e+02 4.333039999999999559e+00 3.451670000000000016e-01
1.240520000000000067e+02 2.533180000000000121e+02 4.333039999999999559e+00 3.451670000000000016e-01
1.283389999999999986e+02 2.566519999999999868e+02 4.716210000000000235e+00 3.761269999999999891e-01
1.266719999999999970e+02 2.583210000000000264e+02 4.716210000000000235e+00 3.761269999999999891e-01
1.283420000000000130e+02 2.516469999999999914e+02 4.119659999999999656e+00 4.521029999999999771e-01
1.266740000000000066e+02 2.533170000000000073e+02 4.119659999999999656e+00 4.521029999999999771e-01
1.367090000000000032e+02 2.533089999999999975e+02 3.608769999999999811e+00 4.518920000000000159e-01
1.357889999999999873e+02 2.516399999999999864e+02 3.608769999999999811e+00 4.518920000000000159e-01
1.333400000000000034e+02 2.566490000000000009e+02 4.465220000000000411e+00 8.343260000000000121e-01
1.316719999999999970e+02 2.583190000000000168e+02 4.465220000000000411e+00 8.343260000000000121e-01
1.333429999999999893e+02 2.516430000000000007e+02 3.882460000000000022e+00 6.159989999999999633e-01
1.316750000000000114e+02 2.533129999999999882e+02 3.882460000000000022e+00 6.159989999999999633e-01
4.766639999999999873e+02 2.483650000000000091e+02 2.048070000000000057e+00 4.529340000000000033e-01
4.783330000000000268e+02 2.466930000000000121e+02 2.048070000000000057e+00 4.529340000000000033e-01
4.716680000000000064e+02 2.433629999999999995e+02 1.345480000000000009e+00 7.247000000000000108e-01
4.733360000000000127e+02 2.416910000000000025e+02 1.345480000000000009e+00 7.247000000000000108e-01
4.716619999999999777e+02 2.483750000000000000e+02 2.416150000000000020e+00 9.072280000000000344e-01
4.733319999999999936e+02 2.467009999999999934e+02 2.416150000000000020e+00 9.072280000000000344e-01
4.666399999999999864e+02 2.584340000000000259e+02 3.104319999999999968e+00 1.793600000000000083e+00
4.683109999999999786e+02 2.567520000000000095e+02 3.104319999999999968e+00 1.793600000000000083e+00
4.616460000000000150e+02 2.534219999999999970e+02 6.105089999999999684e-01 8.050500000000000433e-01
4.633170000000000073e+02 2.517429999999999950e+02 6.105089999999999684e-01 8.050500000000000433e-01
4.666499999999999773e+02 2.534079999999999870e+02 3.056070000000000175e-01 8.549930000000000030e-01
4.683210000000000264e+02 2.517290000000000134e+02 3.056070000000000175e-01 8.549930000000000030e-01
4.766569999999999823e+02 2.533760000000000048e+02 1.155110000000000081e+00 1.138719999999999954e+00
4.783269999999999982e+02 2.517009999999999934e+02 1.155110000000000081e+00 1.138719999999999954e+00
4.716429999999999723e+02 2.584130000000000109e+02 2.706939999999999902e+00 1.683110000000000106e+00
4.733149999999999977e+02 2.567320000000000277e+02 2.706939999999999902e+00 1.683110000000000106e+00
4.716539999999999964e+02 2.533919999999999959e+02 1.038939999999999975e+00 1.055889999999999995e+00
4.733249999999999886e+02 2.517139999999999986e+02 1.038939999999999975e+00 1.055889999999999995e+00
4.916669999999999732e+02 2.433439999999999941e+02 1.801139999999999963e+00 9.228009999999999824e-01
4.933340000000000032e+02 2.416759999999999877e+02 1.801139999999999963e+00 9.228009999999999824e-01
4.966630000000000109e+02 2.483389999999999986e+02 1.516340000000000021e+00 7.778080000000000549e-01
4.983310000000000173e+02 2.466719999999999970e+02 1.516340000000000021e+00 7.778080000000000549e-01
4.916630000000000109e+02 2.483429999999999893e+02 1.455689999999999928e+00 7.823649999999999771e-01
4.933310000000000173e+02 2.466750000000000114e+02 1.455689999999999928e+00 7.823649999999999771e-01
4.816580000000000155e+02 2.533619999999999948e+02 1.190690000000000026e+00 9.232439999999999536e-01
4.833269999999999982e+02 2.516889999999999930e+02 1.190690000000000026e+00 9.232439999999999536e-01
4.866480000000000246e+02 2.583530000000000086e+02 2.756639999999999979e+00 6.078379999999999894e-01
