x,y,u,v,w,current_cost,total_cost
169.25,214.0,3.4051697093254853,0.5081650323839376,0.3198218952058295,181.5338245815364,24649.50932175236
171.75,215.25,3.6256348113078483,0.6609353374107668,0.5382610532739838,399.21048782422065,25048.71980957658
173.0,215.25,3.348790493377331,0.7082847122934763,0.5127320032995378,182.20876542427285,25230.928575000853
174.25,215.25,2.9344789786008274,0.6960887834614915,0.4392715737271744,188.49634312921154,25419.424918130066
175.5,215.25,3.2204675831291736,0.7277843834943727,0.5509526148891445,184.0918675869341,25603.516785716998
176.75,215.25,3.2931584790196062,0.7188257482192253,0.5151914701603899,183.01785308954308,25786.53463880654
179.25,216.5,2.8599597626535833,0.6729226609783896,0.36457998429499033,423.2693045042653,26209.803943310806
181.75,217.75,2.8968300579133484,0.6494141814430494,0.4408569042687015,422.393890697524,26632.19783400833
183.0,217.75,2.8504521800701856,0.5692892560039833,0.42491078706960195,189.94242071015742,26822.140254718488
184.25,217.75,3.139800400646771,0.6161757126922792,0.46459657155752093,185.40227952516454,27007.542534243654
185.5,217.75,3.132643957794727,0.5921851477234428,0.4913216355712989,185.53202723241583,27193.07456147607
188.0,219.0,3.1788096425220123,0.4775078322697004,0.5454183032944301,415.53244550119626,27608.60700697727
189.25,219.0,3.137197189753331,0.5050884397065033,0.4646655414050087,185.52747277521448,27794.134479752483
190.5,219.0,2.7057120290618926,0.4479615711651772,0.5063113285803611,192.3835099323155,27986.5179896848
193.0,220.25,2.8164411371058744,0.3757609300352095,0.3655413444479803,429.0579217370592,28415.575911421856
194.25,220.25,2.9403806184852828,0.3409568128614345,0.4040326658086846,188.6709912986543,28604.24690272051
195.5,220.25,2.9145209230061773,0.30548177885278505,0.43695755869749514,189.0978925160096,28793.34479523652
196.75,220.25,2.8306431773144016,0.3192488871628236,0.49297087554945945,190.43139931441183,28983.776194550934
198.0,220.25,2.895247725087789,0.3173749202762241,0.5329025923189454,189.4025927911202,29173.178787342054
199.25,220.25,3.071244070405336,0.3257856373290594,0.5453865025587628,186.64681236376677,29359.825599705822
200.5,220.25,3.043663256265201,0.31737845467361286,0.6327516313598573,187.0829246745863,29546.908524380407
201.75,220.25,2.9966660680502324,0.31724307907135807,0.636852146917928,187.81367041504944,29734.722194795457
203.0,220.25,3.0939893011461064,0.24800009603669387,0.6445350405974797,186.33683880643534,29921.05903360189
204.25,220.25,3.1789947669299568,0.2032335165281174,0.6694940374748165,185.0576239066268,30106.11665750852
205.5,220.25,3.0027034764623304,0.19897379800905696,0.649137658003204,187.7662185487973,30293.882876057316
206.75,220.25,2.671890811440336,0.22219467635177675,0.586451057397411,193.067981684515,30486.95085774183
208.0,220.25,2.717505199655934,0.21274099470167784,0.5942909394818828,192.32004758727902,30679.27090532911
209.25,220.25,2.714419297843383,0.19689408345547058,0.6172302299753865,192.37781376276206,30871.648719091874
211.75,219.0,2.5108179096108643,0.09551259611851261,0.5616314036811707,447.05592528321404,31318.704644375088
214.25,217.75,2.0717211675343257,0.06107980318194266,0.37295747581749705,463.8364386605907,31782.541083035678
216.75,216.5,1.4677838324125847,0.10559825166459288,0.18031090584435353,490.94023800314574,32273.481321038824
219.25,215.25,0.8517703910299617,0.21807838131367727,0.13758214937513907,524.0839993244412,32797.56532036327
221.75,214.0,0.22176039469217007,0.2892876176764136,0.042610792575886465,562.5726176749838,33360.13793803825
224.25,212.75,-0.2435953316870571,0.45883812900854026,-0.01442084900913574,599.3625372223695,33959.50047526062
226.75,211.5,0.006141525606092352,0.6093884139384489,-0.55531657076579,586.3601005731612,34545.86057583378
229.25,210.25,-0.2522783981423426,0.5398654225228017,-0.49096709521955184,602.7276823949005,35148.58825822868
231.75,209.0,-0.0066289150224261295,0.6704678956174673,-0.4837775130342655,589.0861462999031,35737.67440452858
234.25,207.75,0.051551848444876806,0.5686299657483438,-0.9253778798405354,582.1301884552977,36319.80459298388
236.75,206.5,0.43100368458498567,0.4190320486922652,-0.9966413925966275,553.4067257343729,36873.21131871825
239.25,205.25,0.9842764195163526,0.18953009991125344,-0.8005837365853912,516.5255236715722,37389.73684238982
241.75,204.0,0.8272293865661002,0.24731171879394565,-1.3504688233388833,526.5888655656232,37916.325707955446
244.25,202.75,0.8084599083057343,0.14862612643879408,-1.533330954940747,525.4589921371867,38441.784700092634
246.75,201.5,0.772079340186676,-0.43410981673277044,-0.6661495516837581,512.193682667381,38953.97838276002
248.0,201.5,0.8860630009728884,-0.6435619735616891,-0.3864946398919419,228.48816362223286,39182.46654638225
249.25,201.5,1.004564508768676,-0.8577719825997567,-0.09363397281441929,225.14209869610715,39407.60864507836
250.5,201.5,1.1230660165644641,-1.0719819916378244,0.1992266942631034,221.78348873827966,39629.39213381664
251.75,201.5,1.2274324528898717,-0.9643880481639115,0.21252201533304083,219.74157297586686,39849.133706792505
253.0,201.5,1.252310654950666,-0.9804965357948183,0.2565447197217438,219.14542512926488,40068.27913192177
254.25,201.5,1.3170722459224218,-1.04732259828816,0.3571410401473859,217.5391221983731,40285.818254120146
255.5,201.5,1.6744122293566528,-1.8178904705019505,0.6709388473800214,207.31694760123725,40493.13520172139
256.75,201.5,1.7207589457388828,-1.8816357780940405,0.6227324891051346,206.12469186528628,40699.25989358667
258.0,201.5,2.250317382190475,-2.399335832890728,0.7915765318937052,194.1278270847519,40893.387720671424
259.25,201.5,2.5975117069260008,-2.5051177206998485,1.047796168621627,188.09857505624575,41081.48629572767
260.5,201.5,2.4872303475904993,-2.396516325651559,1.1632263073929336,190.409145512693,41271.89544124036
261.75,201.5,2.4021747905311437,-2.2280448328210576,1.2245483388468743,192.6310510166202,41464.526492256984
263.0,201.5,2.3914261215939874,-1.8845650313285436,1.1269270068705692,194.30956346413006,41658.83605572111
264.25,201.5,2.2631406261983784,-1.6256249048879932,1.027333768485636,197.43834433042247,41856.27440005154
265.5,201.5,1.8700188656416095,-1.5573224262022072,0.9233393433579278,204.72976171591634,42061.00416176745
266.75,201.5,1.5043079701398323,-1.3261953648532403,0.732603051857771,212.71870012867248,42273.72286189612
268.0,201.5,1.2395058896640747,-0.8302563371851996,0.5727698222509702,219.82086878801917,42493.54373068414
269.25,201.5,0.9178586007423524,-0.5078279384135378,0.29597860748204907,227.94219211212246,42721.485922796266
270.5,201.5,0.5975079253722879,-0.5430093574585025,0.4083069300047553,236.05339106710034,42957.539313863366
271.75,201.5,0.25030719137250934,-0.5811394925095835,0.5300500041649541,245.67269883934782,43203.212012702716
273.0,201.5,0.8054371291595994,-0.7972311796087144,0.41049132081210643,230.14317680163026,43433.35518950435
274.25,201.5,0.8391755160191993,-0.7758580516996532,0.4217170895498893,229.3571112349155,43662.712300739266
275.5,201.5,0.5019483762163106,-0.5819626357548231,0.5844927075721723,238.56460973702858,43901.27691047629
276.75,201.5,0.1324734686046413,-0.39332045936561344,0.6838925684671426,249.55428329886095,44150.83119377515
278.0,201.5,0.09891260965818534,-0.2659543462922305,0.5680116562295544,250.731471881962,44401.56266565711
279.25,201.5,0.3323921382572842,-0.15270968028475637,0.2733070908558381,243.8533892726576,44645.41605492977
280.5,201.5,0.5658716668563831,-0.03946501427728222,-0.021397474517878212,237.37954432012754,44882.7955992499
281.75,201.5,0.7993511954554819,0.07377965173019188,-0.3161020398915945,231.2712927415956,45114.06689199149
283.0,201.5,0.7407592541840291,0.1320054496311214,-0.39441637326044515,232.7518913758633,45346.81878336735
284.25,201.5,0.7605719577438546,0.15201962332179347,-0.4518699275573721,232.23770050983376,45579.05648387718
285.5,201.5,0.78038466130368,0.17203379701246557,-0.5093234818542991,231.7259060406692,45810.782389917855
286.75,201.5,0.8001973648635055,0.19204797070313764,-0.5667770361512261,231.2166062624969,46041.99899618035
288.0,201.5,0.7584971781476912,0.11990561455618315,-0.5802567967439789,232.31288286168714,46274.31187904204
289.25,201.5,0.6676999739687717,-0.07217400207712524,-0.4762638511154781,234.6731479454631,46508.9850269875
290.5,201.5,0.5769027697898521,-0.26425361871043357,-0.3722709054869773,236.97530976825385,46745.96033675576
291.75,201.5,0.4493901705328104,-0.41327067861438804,-0.25091431037720546,240.28482449724888,46986.245161253006
293.0,201.5,0.44096985387921167,-0.3698090922651429,-0.2528921339937251,240.57814302558336,47226.82330427859
294.25,201.5,0.5075694168929342,-0.09873869512396052,-0.27279234956869275,238.95397315900706,47465.77727743759
295.5,201.5,0.5741689799066566,0.172331702017222,-0.2926925651436604,237.1131941254515,47702.89047156304
296.75,201.5,0.6407685429203791,0.44340209915840456,-0.31259278071862806,235.08240135808688,47937.97287292113
298.0,201.5,0.6818789530890346,0.540920449701768,-0.3310322146210903,233.86399028059438,48171.83686320172
299.25,201.5,0.7997683461984415,0.36091940882708784,-0.3558056031150141,231.07979990034173,48402.91666310206
300.5,201.5,0.9570690931680383,0.32011333885980947,-0.3439156264638573,227.22364344481224,48630.14030654688
301.75,201.5,0.9942201939169547,0.43715691502233683,-0.18339488782818975,226.20423466963214,48856.34454121651
303.0,201.5,0.7348813118231186,0.6485151045932371,-0.023621769482034836,232.3087751802029,49088.65331639671
304.25,201.5,0.659015126484193,0.6344072891950623,-0.08785483564442909,234.2946595125421,49322.94797590925
305.5,201.5,0.5837999948786717,0.49957101884470556,-0.2598038838426322,236.51186068094097,49559.45983659019
306.75,201.5,0.5085848632731503,0.36473474849434884,-0.43175293204083526,238.73284528305007,49798.19268187324
308.0,201.5,0.5293635922980715,0.2777391575236503,-0.33709116104844333,238.25144850887085,50036.44413038211
309.25,201.5,0.5719519571380377,0.2737600296485315,-0.503557826727447,237.11045077260098,50273.554581154705
310.5,201.5,0.6190350779547396,0.245044688948432,-0.7437175842771414,235.90018026475923,50509.45476141947
311.75,201.5,0.6661181987714414,0.21632934824833255,-0.983877341826836,234.72521821203225,50744.1799796315
313.0,201.5,0.7132013195881433,0.1876140075482331,-1.2240370993765304,233.59232255348016,50977.77230218498
314.25,201.5,0.7125391369633405,0.18147692320933767,-1.3568464543721594,233.67126492755355,51211.44356711253
315.5,201.5,0.8823668866484646,0.24353401411961934,-1.2424014868550033,229.27656302152968,51440.72013013406
316.75,201.5,0.8872649299439465,0.22505187318297673,-1.4001550665306293,229.23880828694263,51669.958938421005
318.0,201.5,0.8921629732394285,0.20656973224633413,-1.5579086462062555,229.21814597861646,51899.17708439962
320.5,200.25,1.4076951564569582,0.45988147021672127,-1.2066492662277435,501.114024327818,52400.29110872744
320.0,200.0,1.4098266023566128,0.4715985346033341,-1.0461035296144043,140.102518319005,52540.39362704645
